            45.2675 |       6.62727 |           23.2222 |             261.25 |          6582 |  48.5597 |      3.29218 |        2.46914 |  4.93827 |  8.23045 |  2.46914 |            44.9198 |       6.81151 |           32.5484 |            126.125 |          6244 |  60.6061 |       2.6738 |       0.891266 |  3.56506 |  8.91266 |   2.6738 |            42.8934 |       6.45759 |           28.7838 |                213 |          6486 |  49.9154 |      2.53807 |              0 |  5.92217 |  10.1523 |  4.23012 |            42.7245 |       6.36413 |           21.1698 |                374 |          6748 |  78.9474 |      4.64396 |              0 |        0 |        0 |        0 |      0
            34.2266 |       5.65996 |             45.48 |            142.125 |          6140 |  71.2098 |      3.06279 |              0 |  3.06279 |  16.8453 |  7.65697 |            42.7826 |       5.69715 |           22.9302 |            89.0909 |          5576 |  81.7391 |      7.82609 |              0 |   2.6087 |  6.95652 |  1.73913 |            44.1434 |       5.83762 |            25.275 |            91.8182 |          5765 |  63.8112 |       3.4965 |              0 |   3.4965 |  8.74126 |  6.11888 |            41.9604 |       6.27869 |            25.075 |            143.286 |          6061 |  67.9278 |      7.73861 |              0 |  3.43938 |  6.87876 | 0.859845 |      1
            38.5889 |       6.07901 |           46.0476 |               80.5 |          5674 |  77.5261 |       10.453 |              0 |  3.48432 |  13.0662 |   10.453 |            34.1239 |       5.75112 |           62.7222 |            188.167 |          6295 |  81.8669 |      18.3627 |              0 |  3.82555 |  26.7789 |  8.41622 |            34.3776 |       5.72414 |           69.6429 |                 75 |          5614 |   88.061 |      14.3946 |              0 |  5.92718 |  14.3946 |  6.77392 |            42.3841 |       4.84375 |           9.46552 |             13.725 |          3043 |  43.7086 |            0 |        5.29801 |  3.97351 |  3.97351 |   1.3245 |      0
            41.0027 |       6.31659 |           29.2647 |            110.556 |          5826 |  73.4109 |      3.58102 |              0 | 0.895255 |   8.0573 |  2.68577 |            39.5242 |       6.40046 |           23.0714 |               96.8 |          5875 |  60.3843 |      3.65965 |              0 |  2.74474 |  12.8088 |  9.14913 |            38.6194 |       6.51449 |           28.6061 |            78.6667 |          5699 |  76.4925 |      6.52985 |              0 |  4.66418 |  8.39552 |  6.52985 |            39.1053 |        4.8524 |           9.09091 |            12.8205 |          2717 |  57.7201 |      8.65801 |          4.329 |    4.329 |    4.329 |    1.443 |      1
              35.28 |       6.09297 |           27.0732 |             138.75 |          6268 |     47.2 |          5.6 |              0 |      3.2 |        8 |        4 |            39.4017 |       6.13015 |           31.5758 |             130.25 |          6114 |  47.0085 |      5.98291 |              0 |  5.12821 |  5.12821 |   4.2735 |            35.4971 |       5.32639 |           17.1475 |            80.3077 |          5723 |  52.5883 |      2.46508 |              0 |  2.46508 |   10.682 |  6.57354 |            42.0544 |       5.34238 |           17.9074 |            74.3846 |          5152 |  76.3828 |      2.63389 |              0 |  5.26778 |  9.65759 | 0.877963 |      0
            39.4531 |       5.41188 |           38.7241 |            124.778 |          6033 |  71.0938 |      13.2812 |        2.34375 |  7.03125 |  5.46875 |    3.125 |            39.5369 |       5.75922 |           27.9722 |            77.4615 |          5613 |  85.7633 |      3.43053 |         2.5729 |  1.71527 |  6.00343 |   2.5729 |            41.5673 |       5.94262 |           33.2581 |            93.7273 |          5840 |  68.9949 |      10.2215 |        2.55537 |  4.25894 |  12.7768 |  5.11073 |            50.8269 |       6.44035 |           20.2564 |               39.5 |          5118 |  82.6902 |            0 |              0 |        0 |        0 |        0 |      1
            41.7521 |       5.89509 |           25.0833 |              45.15 |          5303 |  76.4212 |      6.52377 |              0 |  3.72787 |  14.9115 |  12.1156 |            40.0853 |       6.09574 |                25 |            33.3333 |          4829 |  70.3625 |      19.1898 |              0 |  4.26439 |  11.7271 |  6.39659 |            42.1627 |       6.37176 |           40.0455 |            46.3684 |          5309 |  74.4048 |            0 |              0 | 0.992063 |  16.8651 |  2.97619 |            40.0348 |       6.12174 |           28.6857 |              100.4 |          5860 |   75.718 |      10.4439 |              0 |  6.09225 |  6.96258 |  6.09225 |      0
            38.2728 |       5.26667 |              44.9 |            49.8889 |          4745 |  80.4711 |      9.81354 |              0 |  1.96271 |  4.90677 |  2.94406 |             37.806 |       5.91127 |           33.5172 |              60.75 |          5383 |  83.4089 |      9.06618 |              0 |  1.81324 |  4.53309 |  7.25295 |            39.3531 |       5.86758 |             48.75 |              81.25 |          5488 |  77.2686 |       9.8832 |              0 |  6.28931 |  4.49236 |  3.59389 |            39.2283 |       5.47746 |           22.7955 |            83.5833 |          5631 |  89.2283 |      4.01929 |        3.21543 |  5.62701 |  5.62701 |  1.60772 |      1
            37.0031 |       6.52342 |            17.551 |            78.1818 |          5420 |  27.5229 |       3.0581 |              0 |  2.03874 |  14.2712 |  5.09684 |            45.7944 |       4.96599 |               188 |            5.08108 |          1383 |  342.679 |      71.6511 |              0 |        0 |        0 |        0 |            38.6617 |       6.21875 |           17.2857 |                 88 |          5821 |  20.4461 |      1.85874 |              0 |   2.7881 |  8.36431 |  3.71747 |            42.4671 |       6.00238 |           31.7407 |            47.6111 |          5019 |  89.9899 |      4.04449 |              0 |  3.03337 |  8.08898 |   9.1001 |      0
            41.5222 |       5.41995 |           15.4074 |            36.1739 |          4717 |  81.8882 |      7.70713 |        8.67052 |  1.92678 |  11.5607 | 0.963391 |            38.7215 |       5.60849 |             18.24 |            53.6471 |          5151 |  59.3607 |      2.73973 |        3.65297 | 0.913242 |  10.9589 | 0.913242 |            39.8711 |       5.25635 |           15.7368 |            40.7727 |          4937 |   53.407 |      11.9705 |        11.0497 |        0 |  13.8122 |  4.60405 |            53.5135 |       4.51178 |           12.0857 |                 47 |          2548 |  63.0631 |      14.4144 |        28.8288 |        0 |   3.6036 |   1.8018 |      1
            40.1925 |       5.77532 |                27 |            138.375 |          6323 |  76.2398 |      7.40192 |        4.44115 |  7.40192 |  12.5833 | 0.740192 |            40.1925 |       5.77532 |                27 |            138.375 |          6323 |  76.2398 |      7.40192 |        4.44115 |  7.40192 |  12.5833 | 0.740192 |            44.3412 |       5.55619 |           22.3478 |            114.222 |          5776 |  42.2297 |      16.8919 |        2.53378 |  3.37838 |  16.0473 |  1.68919 |             42.455 |       5.32361 |           14.9348 |            22.1613 |          3841 |  74.3243 |      11.2613 |        11.2613 |  6.75676 |  3.37838 |  2.25225 |      0
            51.6934 |       8.92069 |           8.14545 |            20.3636 |          3695 |  60.6061 |      14.2602 |              0 |        0 |        0 |        0 |            52.9465 |       6.76199 |           12.7222 |              183.2 |          6283 |  86.1287 |      9.06618 |              0 |        0 |        0 |        0 |            53.0882 |       5.54294 |           17.8485 |              117.8 |          3707 |  66.1765 |      1.47059 |              0 |        0 |        0 |        0 |            83.3333 |             2 |                 2 |                  4 |            15 |        0 |            0 |              0 |        0 |        0 |        0 |      1
            44.0909 |        5.8268 |           14.6935 |            75.8333 |          5397 |  52.7273 |      5.45455 |        8.18182 |  3.63636 |  5.45455 | 0.909091 |            40.9786 |       5.46517 |            10.875 |             32.625 |          4415 |  62.1814 |      1.01937 |              0 |  2.03874 |  4.07747 |  1.01937 |            43.5897 |        6.0179 |           40.6842 |              38.65 |          4611 |  46.8227 |      3.34448 |        2.22965 |  5.57414 |  12.2631 |  3.34448 |            41.6988 |       5.72454 |            33.037 |               89.2 |          5540 |  79.1506 |      6.75676 |              0 |  6.75676 |  13.5135 |  4.82625 |      0
            42.9113 |       5.62898 |           42.3077 |              137.5 |          6145 |  90.2199 |       9.0978 |              0 |   7.5815 |   7.5815 |  2.27445 |            43.4129 |       5.63951 |           20.8409 |            50.9444 |          5279 |  83.1123 |      6.18921 |        5.30504 |  2.65252 |  8.84173 | 0.884173 |            42.8693 |       5.40837 |           15.6897 |               45.5 |          5258 |  77.7114 |      18.7874 |        27.3271 |  1.70794 |  2.56191 |  2.56191 |            38.2396 |       5.70213 |           15.5139 |             279.25 |          6370 |  64.3491 |      2.21893 |        1.47929 |  2.21893 |  7.39645 |  3.69822 |      1
            40.6867 |        5.6519 |             20.08 |            71.7143 |          5586 |  65.2361 |      4.29185 |              0 |  3.43348 |  7.72532 |  2.57511 |            40.5724 |       5.48548 |           25.6341 |            116.778 |          5750 |  63.1313 |      7.57576 |       0.841751 |  5.89226 |  8.41751 |    3.367 |            39.9658 |       5.46581 |            20.449 |             62.625 |          5414 |  66.6097 |      11.1016 |        3.41588 |  5.12383 |  1.70794 |  2.56191 |            39.3474 |       4.98049 |           30.7241 |            46.8947 |          4882 |  70.0576 |      7.67754 |       0.959693 |  5.75816 |  9.59693 | 0.959693 |      0
            62.9442 |       4.72581 |               8.5 |            7.69048 |          1957 |  60.9137 |      2.53807 |        12.6904 |        0 |  5.07614 |  5.07614 |            57.7342 |       4.58113 |           9.54054 |            9.28947 |          2124 |  67.5381 |            0 |        10.8932 |        0 |   8.7146 |   4.3573 |            60.3306 |       4.61187 |           7.72973 |            6.19565 |          1748 |   46.832 |            0 |        16.5289 |        0 |  2.75482 |  8.26446 |            48.0519 |       6.18581 |           25.0238 |            150.143 |          6322 |  84.4156 |      5.68182 |              0 |        0 |        0 |        0 |      1
            42.5785 |       6.22908 |             22.25 |            152.429 |          6260 |  51.7388 |            0 |              0 |  1.69635 |  6.78541 |  1.69635 |            42.1131 |       5.83746 |           5.31373 |                 77 |          3671 |  25.2976 |            0 |              0 |        0 |        0 |        0 |            39.0887 |       6.57669 |           2.72917 |                261 |          1846 |  105.516 |      21.5827 |              0 |        0 |        0 |        0 |            39.9651 |       5.49782 |           31.0333 |            103.444 |          5302 |  112.565 |      10.4712 |         0.8726 |   2.6178 |   6.1082 |        0 |      0
            44.7466 |       5.00276 |           11.9815 |            21.5667 |          3521 |  60.5686 |            0 |        4.94438 |  2.47219 |  11.1248 |  1.23609 |            43.3194 |       5.03855 |           11.2836 |                 27 |          4107 |  58.4551 |      2.08768 |        3.13152 |  6.26305 |  13.5699 |  2.08768 |            46.6667 |       5.30357 |           17.9111 |            33.5833 |          4431 |   53.125 |      2.08333 |        1.04167 |        0 |  11.4583 |  1.04167 |             35.034 |       5.31796 |           22.7778 |            68.3333 |          5370 |  62.0748 |      12.7551 |        0.85034 |  5.10204 |  17.8571 |  0.85034 |      1
             45.283 |       5.21429 |           27.6552 |                 89 |          4900 |  80.8625 |      16.1725 |       0.898473 |  1.79695 |  7.18778 |  1.79695 |                 40 |       5.68145 |           31.1667 |            77.9167 |          5671 |  79.0323 |      11.2903 |              0 |  2.41935 |  8.06452 |  5.64516 |            49.6164 |       4.72423 |           13.3488 |            19.7931 |          3281 |  97.1867 |      51.1509 |        15.3453 |  1.27877 |  10.2302 |        0 |            39.9845 |       5.58221 |                41 |            177.667 |          6041 |  81.2065 |      10.0541 |        1.54679 |  3.86698 |  8.50735 |        0 |      0
            40.6276 |       6.12195 |           28.6216 |              264.5 |          6496 |  52.8489 |      8.25764 |       0.825764 | 0.825764 |  19.8183 |  5.78035 |             42.029 |        6.4387 |           28.2821 |            367.667 |          6700 |  58.7762 |      3.22061 |              0 | 0.805153 |  18.5185 |  5.63607 |            39.6526 |          6.12 |           27.2143 |                285 |          6675 |  55.8912 |      5.28701 |       0.755287 |  2.26586 |   15.861 |   6.0423 |            45.1559 |       5.84515 |                26 |                 80 |          5887 |  60.6571 |      3.36984 |              0 |  5.05476 |  6.73968 |  3.36984 |      1
            41.0165 |       4.74063 |           9.50769 |            18.1765 |          3333 |  48.4634 |      1.18203 |         7.0922 |  1.18203 |  8.27423 |  1.18203 |            40.5142 |       5.32823 |           11.9351 |               45.9 |          5068 |  63.8298 |      2.65957 |        5.31915 |   3.5461 |  6.20567 |  4.43262 |            38.5113 |       4.98599 |           12.6182 |            22.3871 |          3798 |  45.3074 |      3.23625 |        9.70874 |  7.55124 |  7.55124 |  3.23625 |            34.8718 |       4.89706 |            21.125 |            31.2963 |          4341 |   65.641 |      13.3333 |              0 |  7.17949 |  23.5897 |  9.23077 |      0
            46.9528 |       6.07678 |             26.25 |                105 |          6076 |  51.5021 |      5.15021 |              0 | 0.858369 |  6.00858 |  2.57511 |            47.8408 |       5.98938 |           27.7568 |            85.5833 |          6009 |  69.4327 |      14.3946 |        3.38696 |  1.69348 |  10.1609 |   4.2337 |            48.5973 |       6.10615 |            24.625 |            89.5455 |          5785 |  63.3484 |      5.42986 |              0 |  2.71493 |  3.61991 | 0.904977 |            39.3403 |       5.50102 |           22.9149 |              107.7 |          5751 |  72.4055 |      4.02253 |       0.804505 |  2.41352 |  7.24055 |  5.63154 |      1
            45.3097 |       5.57617 |           19.0192 |            70.6429 |          5489 |  56.6372 |      1.76991 |       0.884956 |  1.76991 |  10.6195 |  1.76991 |            41.8782 |       5.70303 |           17.6552 |            93.0909 |          5781 |  49.0694 |      1.69205 |       0.846024 |  1.69205 |  15.2284 |  1.69205 |            41.2029 |       5.15251 |           12.3611 |            49.4444 |          4799 |   56.553 |        2.693 |        3.59066 | 0.897666 |    5.386 |        0 |            35.1115 |       4.98066 |            15.283 |               32.4 |          4270 |  73.7148 |      15.5189 |        1.93986 |   2.9098 |  11.6392 |  3.87973 |      0
            45.9971 |       5.73101 |               237 |            21.5455 |          3348 |  222.707 |      64.0466 |              0 |        0 |        0 |        0 |             40.681 |       6.20705 |           28.2571 |            82.4167 |          5964 |  49.2832 |      8.96057 |       0.896057 |  4.48029 |  12.5448 |  2.68817 |             40.681 |       6.20705 |           28.2571 |            82.4167 |          5964 |  49.2832 |      8.96057 |       0.896057 |  4.48029 |  12.5448 |  2.68817 |            37.9346 |       5.52022 |           13.4211 |               30.6 |          4383 |  76.6871 |      5.11247 |        7.15746 |  4.08998 |  10.2249 |  1.02249 |      1
            46.4435 |       6.04054 |           14.8868 |            37.5714 |          4678 |  77.4059 |      5.23013 |        1.04603 |        0 |        0 |        0 |            44.1035 |       5.87826 |           12.2029 |               42.1 |          4919 |  69.0316 |      7.67018 |        11.5053 |        0 |        0 |        0 |            46.4435 |       6.04054 |           14.8868 |            37.5714 |          4678 |  77.4059 |      5.23013 |        1.04603 |        0 |        0 |        0 |            40.4743 |       5.43359 |           18.8909 |              103.9 |          5712 |  79.8419 |      1.58103 |       0.790514 |   5.5336 |  3.95257 |  2.37154 |      0
            41.8893 |       5.05239 |           14.0159 |            49.0556 |          4735 |  42.9389 |      4.77099 |         1.9084 |  9.54198 |   2.8626 |   2.8626 |            45.6193 |       5.48565 |           19.6364 |            45.4737 |          4812 |  46.3243 |      5.03525 |         2.0141 |  9.06344 |   6.0423 |  5.03525 |            48.5855 |       5.46329 |           18.1026 |            27.1538 |          4052 |  43.0504 |      6.15006 |              0 |  3.69004 |  12.3001 |  3.69004 |            51.3889 |       4.61004 |           8.47826 |            17.7273 |          2137 |  71.4286 |      11.9048 |        5.95238 |  1.98413 |  3.96825 |  3.96825 |      1
            37.9703 |       5.26728 |           14.6875 |                 47 |          4963 |  61.2423 |      4.37445 |       0.874891 |  4.37445 |  11.3736 |  2.62467 |            35.7143 |       5.16552 |           19.5192 |            59.7059 |          5350 |  61.5764 |      5.74713 |       0.821018 |  4.10509 |  22.1675 |  5.74713 |            42.5494 |       5.73629 |           25.3333 |            70.5714 |          5520 |  63.7343 |     0.897666 |              0 |  3.59066 |   10.772 |        0 |            40.4525 |        5.1566 |           13.6094 |            39.5909 |          4676 |  84.1629 |     0.904977 |         8.1448 |  5.42986 |  10.8597 | 0.904977 |      0
            47.9592 |       6.22222 |              29.6 |            38.9474 |          4584 |  82.7664 |      3.40136 |        1.13379 |        0 |  11.3379 |        0 |            42.7604 |       5.74455 |           33.4333 |            77.1538 |          5761 |  77.9001 |      2.54022 |              0 |  2.54022 |  6.77392 |        0 |            41.7539 |        5.2884 |           14.3256 |            18.6667 |          3409 |  60.2094 |            0 |              0 |   5.2356 |   9.1623 |   1.3089 |            38.8004 |       6.32126 |            16.625 |               93.1 |          5615 |  66.5417 |      3.74883 |              0 |  3.74883 |  4.68604 | 0.937207 |      1
            40.4858 |         6.318 |           28.4054 |            150.143 |          6155 |  96.3563 |      3.23887 |              0 |        0 |        0 |        0 |             41.618 |       6.44689 |           38.9259 |             262.75 |          6368 |  82.5688 |      2.50209 |              0 |        0 |        0 |        0 |            37.6777 |       6.32704 |           25.4286 |              106.8 |          6133 |  79.7788 |      6.31912 |        1.57978 |        0 |        0 |        0 |            44.2797 |       4.83254 |           10.6923 |              34.75 |          3864 |  99.5763 |      19.0678 |        6.35593 |        0 |  3.17797 |  1.05932 |      0
            42.4473 |       6.04573 |           19.6852 |             265.75 |          6111 |  48.9451 |     0.843882 |              0 |  6.75105 |  10.1266 |  8.43882 |             47.352 |       5.88487 |           13.1429 |            32.3529 |          3319 |  51.4019 |       4.6729 |              0 |  3.11526 |  6.23053 |  6.23053 |            42.3623 |       5.87002 |           21.4783 |            123.125 |          5709 |  56.8384 |     0.888099 |              0 |   4.4405 |  8.88099 |   2.6643 |            31.7168 |        5.6422 |              41.5 |            50.7222 |          5225 |  82.4442 |      4.84966 |              0 |  1.93986 |  18.4287 |  4.84966 |      1
            51.2381 |       4.84758 |           20.1304 |            21.0455 |          2776 |   32.381 |            0 |              0 |        0 |  1.90476 |  3.80952 |            43.6264 |       5.16373 |           11.6032 |            26.1071 |          3995 |  48.3516 |            0 |              0 |   1.0989 |   10.989 |   1.0989 |            34.9101 |       5.01626 |           12.2794 |            29.8214 |          4419 |   38.789 |            0 |        10.4068 |  1.89215 |  10.4068 |   3.7843 |            48.3417 |       5.40956 |           7.76923 |            31.0769 |          4565 |  54.2714 |            0 |              0 |        0 |  5.02513 |  7.03518 |      0
             47.216 |       6.01415 |           18.2619 |              30.68 |          4500 |  61.2472 |      3.34076 |        3.34076 |        0 |        0 |        0 |            44.3961 |       5.84314 |            19.625 |            32.7083 |          4561 |  81.6104 |      1.08814 |        8.70511 |        0 |        0 |        0 |            44.9629 |       5.94104 |           17.1458 |            35.7826 |          4686 |  62.5663 |      6.36267 |        6.36267 |        0 |        0 |        0 |            40.4206 |       6.10019 |           42.6667 |              230.2 |          6503 |  56.0748 |      9.34579 |              0 |  5.45171 |  23.3645 |   4.6729 |      1
            35.1672 |       5.56135 |            26.129 |                 30 |          4405 |  66.8824 |      18.3387 |              0 |  9.70874 |  11.8662 |  3.23625 |             36.409 |       5.74658 |           27.3684 |               86.5 |          5873 |  73.1505 |      13.3001 |       0.831255 |  1.66251 |  3.32502 |   7.4813 |            50.4683 |       6.32784 |           38.8571 |            58.2857 |          5562 |  92.6119 |      7.28408 |              0 |        0 |  4.16233 |  4.16233 |            36.9957 |       5.65661 |           61.3333 |            65.7143 |          5367 |  86.6953 |      18.8841 |              0 |  9.44206 |  12.8755 |  8.58369 |      0
            40.7161 |       6.15746 |           28.6757 |            117.778 |          6070 |   62.448 |      4.99584 |              0 |  2.49792 |  14.9875 |   4.1632 |            41.7526 |       5.66667 |           23.0952 |            74.5385 |          5559 |  73.0241 |      6.01375 |        3.43643 |  1.71821 |  13.7457 |  2.57732 |            48.0203 |       5.58562 |           24.8235 |            76.6364 |          4993 |  69.0355 |      10.1523 |        5.07614 |  2.03046 |   7.1066 |  4.06091 |            47.3934 |          5.66 |            17.675 |            32.1364 |          4141 |  43.8389 |      2.36967 |        1.18483 |  2.36967 |   14.218 |  2.36967 |      1
            26.9103 |       5.66975 |           27.3611 |            75.7692 |          5637 |  53.1561 |     0.830565 |              0 |        0 |  10.7973 |  4.15282 |            28.2224 |       6.23284 |           18.8103 |            181.833 |          6398 |  19.3766 |      2.52738 |              0 |  5.89722 |  10.1095 |  10.1095 |            26.9103 |       5.66975 |           27.3611 |            75.7692 |          5637 |  53.1561 |     0.830565 |              0 |        0 |  10.7973 |  4.15282 |            41.9431 |       5.83051 |           32.9688 |              105.5 |          5937 |  102.686 |      6.31912 |              0 |    7.109 |  3.94945 |  1.57978 |      0
            32.7498 |       5.59688 |           32.7297 |            201.833 |          6554 |  60.5398 |            0 |              0 |  2.18818 |  19.6937 |  9.48213 |            28.9375 |       5.66667 |           31.5405 |            166.714 |          6460 |  51.2434 |            0 |              0 |  4.52148 |   23.361 |  5.27506 |            31.5217 |       5.69951 |           29.2703 |            98.4545 |          5977 |  58.2298 |      8.54037 |              0 |  5.43478 |  27.1739 |  7.76398 |            35.9583 |       5.00264 |           11.2368 |              34.16 |          4555 |  38.8994 |      1.89753 |        4.74383 |  1.89753 |  6.64137 |   2.8463 |      1
            42.5829 |       5.43852 |           18.0189 |            73.4615 |          5427 |   56.719 |       1.7452 |         3.4904 |   2.6178 |   9.5986 |   1.7452 |            42.8682 |       5.88309 |           23.3333 |                160 |          6354 |  54.7417 |      6.93909 |        1.54202 |  5.39707 |  11.5652 |  2.31303 |            39.7271 |       5.56364 |            17.129 |             132.75 |          5993 |  49.7592 |      12.0385 |        4.01284 |  3.21027 |  4.81541 |  1.60514 |             43.662 |       5.65161 |           10.8269 |            17.5938 |          3341 |  70.4225 |       5.6338 |         2.8169 |  1.40845 |  1.40845 |   5.6338 |      0
            35.4508 |       4.39306 |           4.46774 |            5.89362 |          1520 |  276.639 |      30.7377 |              0 |        0 |        0 |        0 |            47.1404 |       5.80882 |           28.7778 |                148 |          5931 |  48.5269 |      9.53206 |              0 |  4.33276 |  2.59965 |   3.4662 |            41.9604 |       6.27869 |            25.075 |            143.286 |          6061 |  67.9278 |      7.73861 |              0 |  3.43938 |  6.87876 | 0.859845 |             45.598 |       5.80146 |            19.549 |            83.0833 |          5876 |  49.8339 |      6.64452 |        2.49169 |  1.66113 |  3.32226 |  4.15282 |      1
            38.7564 |       5.43956 |             58.25 |            71.6923 |          5392 |  86.0307 |      5.11073 |        2.55537 |  5.11073 |  9.36968 |  5.96252 |            39.8438 |        5.3701 |           38.6667 |            45.0556 |          4731 |  73.2422 |      5.85938 |        6.83594 |  3.90625 |  12.6953 |  5.85938 |             37.931 |       5.27972 |            21.375 |            47.4444 |          4913 |  81.3439 |      6.18921 |        8.84173 |        0 |  5.30504 |  3.53669 |            44.8508 |       5.56867 |            13.629 |            40.2381 |          4808 |  62.5602 |      3.84986 |        1.92493 | 0.962464 |  9.62464 |        0 |      0
